id,csa,name_csa
"norwich, connecticut, united states",100278,"Hartford-East Hartford, CT"
"avon, connecticut, united states",100278,"Hartford-East Hartford, CT"
"wethersfield, connecticut, united states",100278,"Hartford-East Hartford, CT"
"rocky hill, connecticut, united states",100278,"Hartford-East Hartford, CT"
"torrington, connecticut, united states",100278,"Hartford-East Hartford, CT"
"bloomfield, connecticut, united states",100278,"Hartford-East Hartford, CT"
"simsbury, connecticut, united states",100278,"Hartford-East Hartford, CT"
"vernon, connecticut, united states",100278,"Hartford-East Hartford, CT"
"berlin, connecticut, united states",100278,"Hartford-East Hartford, CT"
"mystic, connecticut, united states",100278,"Hartford-East Hartford, CT"
"storrs, connecticut, united states",100278,"Hartford-East Hartford, CT"
"waterford, connecticut, united states",100278,"Hartford-East Hartford, CT"
"ellington, connecticut, united states",100278,"Hartford-East Hartford, CT"
"plainville, connecticut, united states",100278,"Hartford-East Hartford, CT"
"tolland, connecticut, united states",100278,"Hartford-East Hartford, CT"
"watertown, connecticut, united states",100278,"Hartford-East Hartford, CT"
"cromwell, connecticut, united states",100278,"Hartford-East Hartford, CT"
"windsor locks, connecticut, united states",100278,"Hartford-East Hartford, CT"
"suffield, connecticut, united states",100278,"Hartford-East Hartford, CT"
"clinton, connecticut, united states",100278,"Hartford-East Hartford, CT"
"east hampton, connecticut, united states",100278,"Hartford-East Hartford, CT"
"canton, connecticut, united states",100278,"Hartford-East Hartford, CT"
"old saybrook, connecticut, united states",100278,"Hartford-East Hartford, CT"
"old lyme, connecticut, united states",100278,"Hartford-East Hartford, CT"
"niantic, connecticut, united states",100278,"Hartford-East Hartford, CT"
"coventry, connecticut, united states",100278,"Hartford-East Hartford, CT"
"storrs mansfield, connecticut, united states",100278,"Hartford-East Hartford, CT"
"burlington, connecticut, united states",100278,"Hartford-East Hartford, CT"
"woodbury, connecticut, united states",100278,"Hartford-East Hartford, CT"
"jewett city, connecticut, united states",100278,"Hartford-East Hartford, CT"
"granby, connecticut, united states",100278,"Hartford-East Hartford, CT"
"stafford springs, connecticut, united states",100278,"Hartford-East Hartford, CT"
"portland, connecticut, united states",100278,"Hartford-East Hartford, CT"
"plantsville, connecticut, united states",100278,"Hartford-East Hartford, CT"
"somers, connecticut, united states",100278,"Hartford-East Hartford, CT"
hartford y alrededores,100278,"Hartford-East Hartford, CT"
"winsted, connecticut, united states",100278,"Hartford-East Hartford, CT"
"stonington, connecticut, united states",100278,"Hartford-East Hartford, CT"
"pawcatuck, connecticut, united states",100278,"Hartford-East Hartford, CT"
"ledyard center, connecticut, united states",100278,"Hartford-East Hartford, CT"
"litchfield, connecticut, united states",100278,"Hartford-East Hartford, CT"
"uncasville, connecticut, united states",100278,"Hartford-East Hartford, CT"
"new milford, connecticut, united states",100278,"Hartford-East Hartford, CT"
"durham, connecticut, united states",100278,"Hartford-East Hartford, CT"
"vernon rockville, connecticut, united states",100278,"Hartford-East Hartford, CT"
"terryville, connecticut, united states",100278,"Hartford-East Hartford, CT"
"unionville, connecticut, united states",100278,"Hartford-East Hartford, CT"
"westbrook, connecticut, united states",100278,"Hartford-East Hartford, CT"
"east granby, connecticut, united states",100278,"Hartford-East Hartford, CT"
"south glastonbury, connecticut, united states",100278,"Hartford-East Hartford, CT"
"gales ferry, connecticut, united states",100278,"Hartford-East Hartford, CT"
"thomaston, connecticut, united states",100278,"Hartford-East Hartford, CT"
"hebron, connecticut, united states",100278,"Hartford-East Hartford, CT"
"killingworth, connecticut, united states",100278,"Hartford-East Hartford, CT"
"marlborough, connecticut, united states",100278,"Hartford-East Hartford, CT"
"essex, connecticut, united states",100278,"Hartford-East Hartford, CT"
"oakdale, connecticut, united states",100278,"Hartford-East Hartford, CT"
"mansfield center, connecticut, united states",100278,"Hartford-East Hartford, CT"
"lyme, connecticut, united states",100278,"Hartford-East Hartford, CT"
"lebanon, connecticut, united states",100278,"Hartford-East Hartford, CT"
"west simsbury, connecticut, united states",100278,"Hartford-East Hartford, CT"
"oakville, connecticut, united states",100278,"Hartford-East Hartford, CT"
"broad brook, connecticut, united states",100278,"Hartford-East Hartford, CT"
"weatogue, connecticut, united states",100278,"Hartford-East Hartford, CT"
"bolton, connecticut, united states",100278,"Hartford-East Hartford, CT"
"east haddam, connecticut, united states",100278,"Hartford-East Hartford, CT"
"new hartford, connecticut, united states",100278,"Hartford-East Hartford, CT"
"hartford, connecticut area",100278,"Hartford-East Hartford, CT"
"willington, connecticut, united states",100278,"Hartford-East Hartford, CT"
"hartford county, connecticut, united states",100278,"Hartford-East Hartford, CT"
"harwinton, connecticut, united states",100278,"Hartford-East Hartford, CT"
"north stonington, connecticut, united states",100278,"Hartford-East Hartford, CT"
"columbia, connecticut, united states",100278,"Hartford-East Hartford, CT"
"higganum, connecticut, united states",100278,"Hartford-East Hartford, CT"
"colchester, connecticut, united states",100278,"Hartford-East Hartford, CT"
"deep river, connecticut, united states",100278,"Hartford-East Hartford, CT"
"salem, connecticut, united states",100278,"Hartford-East Hartford, CT"
"amston, connecticut, united states",100278,"Hartford-East Hartford, CT"
"east lyme, connecticut, united states",100278,"Hartford-East Hartford, CT"
"middlefield, connecticut, united states",100278,"Hartford-East Hartford, CT"
"chester, connecticut, united states",100278,"Hartford-East Hartford, CT"
"kent, connecticut, united states",100278,"Hartford-East Hartford, CT"
"lakeville, connecticut, united states",100278,"Hartford-East Hartford, CT"
"barkhamsted, connecticut, united states",100278,"Hartford-East Hartford, CT"
"north granby, connecticut, united states",100278,"Hartford-East Hartford, CT"
"quaker hill, connecticut, united states",100278,"Hartford-East Hartford, CT"
"hartford, connecticut, estados unidos",100278,"Hartford-East Hartford, CT"
"preston, connecticut, united states",100278,"Hartford-East Hartford, CT"
"andover, connecticut, united states",100278,"Hartford-East Hartford, CT"
"bethlehem, connecticut, united states",100278,"Hartford-East Hartford, CT"
"moodus, connecticut, united states",100278,"Hartford-East Hartford, CT"
"ivoryton, connecticut, united states",100278,"Hartford-East Hartford, CT"
"goshen, connecticut, united states",100278,"Hartford-East Hartford, CT"
"wichita, kansas, united states",100556,"Wichita-Winfield, KS"
"wichita, kansas metropolitan area",100556,"Wichita-Winfield, KS"
"potwin, kansas, united states",100556,"Wichita-Winfield, KS"
"derby, kansas, united states",100556,"Wichita-Winfield, KS"
"andover, kansas, united states",100556,"Wichita-Winfield, KS"
"newton, kansas, united states",100556,"Wichita-Winfield, KS"
"el dorado, kansas, united states",100556,"Wichita-Winfield, KS"
"winfield, kansas, united states",100556,"Wichita-Winfield, KS"
"augusta, kansas, united states",100556,"Wichita-Winfield, KS"
"haysville, kansas, united states",100556,"Wichita-Winfield, KS"
"arkansas city, kansas, united states",100556,"Wichita-Winfield, KS"
"wichita, kansas, estados unidos",100556,"Wichita-Winfield, KS"
"valley center, kansas, united states",100556,"Wichita-Winfield, KS"
"goddard, kansas, united states",100556,"Wichita-Winfield, KS"
"mulvane, kansas, united states",100556,"Wichita-Winfield, KS"
"wellington, kansas, united states",100556,"Wichita-Winfield, KS"
"rose hill, kansas, united states",100556,"Wichita-Winfield, KS"
"maize, kansas, united states",100556,"Wichita-Winfield, KS"
"hesston, kansas, united states",100556,"Wichita-Winfield, KS"
"wichita y alrededores, kansas",100556,"Wichita-Winfield, KS"
"clearwater, kansas, united states",100556,"Wichita-Winfield, KS"
"greenville, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"greenville-spartanburg-anderson, south carolina area",100273,"Greenville-Spartanburg-Anderson, SC"
"spartanburg, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"simpsonville, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"greer, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"anderson, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"clemson, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"easley, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"greenwood, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"taylors, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"seneca, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"boiling springs, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"inman, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"gaffney, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"piedmont, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"duncan, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"travelers rest, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"mauldin, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"fountain inn, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"central, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"moore, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"laurens, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"lyman, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"pickens, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"greenville, carolina del sur, estados unidos",100273,"Greenville-Spartanburg-Anderson, SC"
"woodruff, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"clinton, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"williamston, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"liberty, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"pendleton, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"union, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"belton, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"chesnee, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"greenville-spartanburg-anderson y alrededores, carolina del sur",100273,"Greenville-Spartanburg-Anderson, SC"
"westminster, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"pelzer, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"landrum, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"gray court, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"walhalla, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"roebuck, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"campobello, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"salem, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"wellford, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"greenville, south carolina area",100273,"Greenville-Spartanburg-Anderson, SC"
"blacksburg, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"cowpens, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"ninety six, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"west union, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"six mile, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"townville, south carolina, united states",100273,"Greenville-Spartanburg-Anderson, SC"
"tallahassee, florida, united states",45220,"Tallahassee, FL"
tallahassee metropolitan area,45220,"Tallahassee, FL"
"tallahassee, florida, estados unidos",45220,"Tallahassee, FL"
"spokane, washington, united states",100518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
spokane-coeur d'alene area,100518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
"coeur d'alene, idaho, united states",100518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
"post falls, idaho, united states",100518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
"spokane valley, washington, united states",100518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
"hayden, idaho, united states",100518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
"cheney, washington, united states",100518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
"liberty lake, washington, united states",100518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
"rathdrum, idaho, united states",100518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
"spokane, washington, estados unidos",100518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
"colville, washington, united states",100518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
"colbert, washington, united states",100518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
"deer park, washington, united states",100518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
"mead, washington, united states",100518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
"nine mile falls, washington, united states",100518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
"medical lake, washington, united states",100518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
"airway heights, washington, united states",100518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
"otis orchards, washington, united states",100518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
"athol, idaho, united states",100518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
"newman lake, washington, united states",100518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
spokane-coeur d'alene y alrededores,100518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
"chewelah, washington, united states",100518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
"kettle falls, washington, united states",100518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
"spirit lake, idaho, united states",100518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
"chattaroy, washington, united states",100518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
"fairchild, washington, united states",100518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
"bakersfield, california, united states",12540,"Bakersfield, CA"
"bakersfield, california, estados unidos",12540,"Bakersfield, CA"
greater bakersfield area,12540,"Bakersfield, CA"
"reno, nevada, united states",100456,"Reno-Carson City-Fernley, NV"
greater reno area,100456,"Reno-Carson City-Fernley, NV"
"sparks, nevada, united states",100456,"Reno-Carson City-Fernley, NV"
"carson city, nevada, united states",100456,"Reno-Carson City-Fernley, NV"
"incline village, nevada, united states",100456,"Reno-Carson City-Fernley, NV"
"gardnerville, nevada, united states",100456,"Reno-Carson City-Fernley, NV"
"fernley, nevada, united states",100456,"Reno-Carson City-Fernley, NV"
"minden, nevada, united states",100456,"Reno-Carson City-Fernley, NV"
"dayton, nevada, united states",100456,"Reno-Carson City-Fernley, NV"
"reno, nevada, estados unidos",100456,"Reno-Carson City-Fernley, NV"
"sun valley, nevada, united states",100456,"Reno-Carson City-Fernley, NV"
"yerington, nevada, united states",100456,"Reno-Carson City-Fernley, NV"
"silver springs, nevada, united states",100456,"Reno-Carson City-Fernley, NV"
reno y alrededores,100456,"Reno-Carson City-Fernley, NV"
"naples, florida, united states",100163,"Cape Coral-Fort Myers-Naples, FL"
"fort myers, florida, united states",100163,"Cape Coral-Fort Myers-Naples, FL"
"cape coral, florida, united states",100163,"Cape Coral-Fort Myers-Naples, FL"
cape coral metropolitan area,100163,"Cape Coral-Fort Myers-Naples, FL"
"bonita springs, florida, united states",100163,"Cape Coral-Fort Myers-Naples, FL"
"lehigh acres, florida, united states",100163,"Cape Coral-Fort Myers-Naples, FL"
"estero, florida, united states",100163,"Cape Coral-Fort Myers-Naples, FL"
"north fort myers, florida, united states",100163,"Cape Coral-Fort Myers-Naples, FL"
"marco, florida, united states",100163,"Cape Coral-Fort Myers-Naples, FL"
"fort myers beach, florida, united states",100163,"Cape Coral-Fort Myers-Naples, FL"
"sanibel, florida, united states",100163,"Cape Coral-Fort Myers-Naples, FL"
"immokalee, florida, united states",100163,"Cape Coral-Fort Myers-Naples, FL"
"la belle, florida, united states",100163,"Cape Coral-Fort Myers-Naples, FL"
"nápoles, florida, estados unidos",100163,"Cape Coral-Fort Myers-Naples, FL"
"clewiston, florida, united states",100163,"Cape Coral-Fort Myers-Naples, FL"
"fort myers, florida, estados unidos",100163,"Cape Coral-Fort Myers-Naples, FL"
"marco island, florida, united states",100163,"Cape Coral-Fort Myers-Naples, FL"
"alva, florida, united states",100163,"Cape Coral-Fort Myers-Naples, FL"
"bokeelia, florida, united states",100163,"Cape Coral-Fort Myers-Naples, FL"
"cabo coral, florida, estados unidos",100163,"Cape Coral-Fort Myers-Naples, FL"
"st james city, florida, united states",100163,"Cape Coral-Fort Myers-Naples, FL"
"fresno, california, united states",100260,"Fresno-Madera-Hanford, CA"
metropolitan fresno,100260,"Fresno-Madera-Hanford, CA"
"clovis, california, united states",100260,"Fresno-Madera-Hanford, CA"
"madera, california, united states",100260,"Fresno-Madera-Hanford, CA"
"hanford, california, united states",100260,"Fresno-Madera-Hanford, CA"
"lemoore, california, united states",100260,"Fresno-Madera-Hanford, CA"
"sanger, california, united states",100260,"Fresno-Madera-Hanford, CA"
"reedley, california, united states",100260,"Fresno-Madera-Hanford, CA"
"kingsburg, california, united states",100260,"Fresno-Madera-Hanford, CA"
"selma, california, united states",100260,"Fresno-Madera-Hanford, CA"
"coarsegold, california, united states",100260,"Fresno-Madera-Hanford, CA"
"oakhurst, california, united states",100260,"Fresno-Madera-Hanford, CA"
"fresno, california, estados unidos",100260,"Fresno-Madera-Hanford, CA"
"chowchilla, california, united states",100260,"Fresno-Madera-Hanford, CA"
"kerman, california, united states",100260,"Fresno-Madera-Hanford, CA"
"coalinga, california, united states",100260,"Fresno-Madera-Hanford, CA"
"corcoran, california, united states",100260,"Fresno-Madera-Hanford, CA"
"fowler, california, united states",100260,"Fresno-Madera-Hanford, CA"
"sarasota, florida, united states",100412,"North Port-Sarasota, FL"
"bradenton, florida, united states",100412,"North Port-Sarasota, FL"
north port-sarasota area,100412,"North Port-Sarasota, FL"
"punta gorda, florida, united states",100412,"North Port-Sarasota, FL"
"venice, florida, united states",100412,"North Port-Sarasota, FL"
"port charlotte, florida, united states",100412,"North Port-Sarasota, FL"
"north port, florida, united states",100412,"North Port-Sarasota, FL"
"palmetto, florida, united states",100412,"North Port-Sarasota, FL"
"parrish, florida, united states",100412,"North Port-Sarasota, FL"
"englewood, florida, united states",100412,"North Port-Sarasota, FL"
"ellenton, florida, united states",100412,"North Port-Sarasota, FL"
"nokomis beach, florida, united states",100412,"North Port-Sarasota, FL"
"arcadia, florida, united states",100412,"North Port-Sarasota, FL"
"longboat key, florida, united states",100412,"North Port-Sarasota, FL"
"osprey, florida, united states",100412,"North Port-Sarasota, FL"
"nokomis, florida, united states",100412,"North Port-Sarasota, FL"
"rotonda, florida, united states",100412,"North Port-Sarasota, FL"
"sarasota, florida, estados unidos",100412,"North Port-Sarasota, FL"
"bradenton, florida, estados unidos",100412,"North Port-Sarasota, FL"
"bradenton beach, florida, united states",100412,"North Port-Sarasota, FL"
"myakka city, florida, united states",100412,"North Port-Sarasota, FL"
"lincoln, nebraska, united states",100339,"Lincoln-Beatrice, NE"
"lincoln, nebraska metropolitan area",100339,"Lincoln-Beatrice, NE"
"beatrice, nebraska, united states",100339,"Lincoln-Beatrice, NE"
"seward, nebraska, united states",100339,"Lincoln-Beatrice, NE"
"lincoln, nebraska, estados unidos",100339,"Lincoln-Beatrice, NE"
"waverly, nebraska, united states",100339,"Lincoln-Beatrice, NE"
"eugene, oregon, united states",21660,"Eugene-Springfield, OR"
"springfield, oregon, united states",21660,"Eugene-Springfield, OR"
"eugene, oregón, estados unidos",21660,"Eugene-Springfield, OR"
greater eugene-springfield area,21660,"Eugene-Springfield, OR"
"huntsville, alabama, united states",100290,"Huntsville-Decatur, AL"
huntsville-decatur-albertville area,100290,"Huntsville-Decatur, AL"
"madison, alabama, united states",100290,"Huntsville-Decatur, AL"
"decatur, alabama, united states",100290,"Huntsville-Decatur, AL"
"harvest, alabama, united states",100290,"Huntsville-Decatur, AL"
"owens crossroads, alabama, united states",100290,"Huntsville-Decatur, AL"
"hartselle, alabama, united states",100290,"Huntsville-Decatur, AL"
"toney, alabama, united states",100290,"Huntsville-Decatur, AL"
"hazel green, alabama, united states",100290,"Huntsville-Decatur, AL"
"meridianville, alabama, united states",100290,"Huntsville-Decatur, AL"
"huntsville, alabama, estados unidos",100290,"Huntsville-Decatur, AL"
"new market, alabama, united states",100290,"Huntsville-Decatur, AL"
"moulton, alabama, united states",100290,"Huntsville-Decatur, AL"
"gurley, alabama, united states",100290,"Huntsville-Decatur, AL"
"ardmore, alabama, united states",100290,"Huntsville-Decatur, AL"
"elkmont, alabama, united states",100290,"Huntsville-Decatur, AL"
"somerville, alabama, united states",100290,"Huntsville-Decatur, AL"
"trinity, alabama, united states",100290,"Huntsville-Decatur, AL"
huntsville-decatur-albertville y alrededores,100290,"Huntsville-Decatur, AL"
"madison, alabama, estados unidos",100290,"Huntsville-Decatur, AL"
"gainesville, florida, united states",100264,"Gainesville-Lake City, FL"
gainesville metropolitan area,100264,"Gainesville-Lake City, FL"
"lake city, florida, united states",100264,"Gainesville-Lake City, FL"
"alachua, florida, united states",100264,"Gainesville-Lake City, FL"
"newberry, florida, united states",100264,"Gainesville-Lake City, FL"
"high springs, florida, united states",100264,"Gainesville-Lake City, FL"
"gainesville, florida, estados unidos",100264,"Gainesville-Lake City, FL"
"williston, florida, united states",100264,"Gainesville-Lake City, FL"
"trenton, florida, united states",100264,"Gainesville-Lake City, FL"
"fort white, florida, united states",100264,"Gainesville-Lake City, FL"
"archer, florida, united states",100264,"Gainesville-Lake City, FL"
"chiefland, florida, united states",100264,"Gainesville-Lake City, FL"
"morriston, florida, united states",100264,"Gainesville-Lake City, FL"
"micanopy, florida, united states",100264,"Gainesville-Lake City, FL"
"fort wayne, indiana, united states",100258,"Fort Wayne-Huntington-Auburn, IN"
greater fort wayne,100258,"Fort Wayne-Huntington-Auburn, IN"
"huntington, indiana, united states",100258,"Fort Wayne-Huntington-Auburn, IN"
"columbia city, indiana, united states",100258,"Fort Wayne-Huntington-Auburn, IN"
"angola, indiana, united states",100258,"Fort Wayne-Huntington-Auburn, IN"
"auburn junction, indiana, united states",100258,"Fort Wayne-Huntington-Auburn, IN"
"new haven, indiana, united states",100258,"Fort Wayne-Huntington-Auburn, IN"
"decatur, indiana, united states",100258,"Fort Wayne-Huntington-Auburn, IN"
"bluffton, indiana, united states",100258,"Fort Wayne-Huntington-Auburn, IN"
"kendallville, indiana, united states",100258,"Fort Wayne-Huntington-Auburn, IN"
"fort wayne, indiana, estados unidos",100258,"Fort Wayne-Huntington-Auburn, IN"
"roanoke, indiana, united states",100258,"Fort Wayne-Huntington-Auburn, IN"
"huntertown, indiana, united states",100258,"Fort Wayne-Huntington-Auburn, IN"
"auburn, indiana, united states",100258,"Fort Wayne-Huntington-Auburn, IN"
"garrett, indiana, united states",100258,"Fort Wayne-Huntington-Auburn, IN"
"albion, indiana, united states",100258,"Fort Wayne-Huntington-Auburn, IN"
"churubusco, indiana, united states",100258,"Fort Wayne-Huntington-Auburn, IN"
"fremont, indiana, united states",100258,"Fort Wayne-Huntington-Auburn, IN"
"ossian, indiana, united states",100258,"Fort Wayne-Huntington-Auburn, IN"
"berne, indiana, united states",100258,"Fort Wayne-Huntington-Auburn, IN"
"butler, indiana, united states",100258,"Fort Wayne-Huntington-Auburn, IN"
"leo-cedarville, indiana, united states",100258,"Fort Wayne-Huntington-Auburn, IN"
"ligonier, indiana, united states",100258,"Fort Wayne-Huntington-Auburn, IN"
"avilla, indiana, united states",100258,"Fort Wayne-Huntington-Auburn, IN"
"new providence, indiana, united states",100258,"Fort Wayne-Huntington-Auburn, IN"
"melbourne, florida, united states",37340,"Palm Bay-Melbourne-Titusville, FL"
"palm bay, florida, united states",37340,"Palm Bay-Melbourne-Titusville, FL"
"titusville, florida, united states",37340,"Palm Bay-Melbourne-Titusville, FL"
"palm city, florida, united states",37340,"Palm Bay-Melbourne-Titusville, FL"
greater palm bay-melbourne-titusville area,37340,"Palm Bay-Melbourne-Titusville, FL"
"melbourne, florida, estados unidos",37340,"Palm Bay-Melbourne-Titusville, FL"
"wilmington, north carolina, united states",48900,"Wilmington, NC"
"honolulu county, hawaii, united states",46520,"Urban Honolulu, HI"
"honolulu, hawaii, united states",46520,"Urban Honolulu, HI"
honolulu metropolitan area,46520,"Urban Honolulu, HI"
"chattanooga, tennessee, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
greater chattanooga,100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"cleveland, tennessee, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"dalton, georgia, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"hixson, tennessee, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"ooltewah, tennessee, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"ringgold, georgia, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"calhoun, georgia, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"athens, tennessee, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"soddy-daisy, tennessee, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"signal mountain, tennessee, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"cleveland, georgia, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"chatsworth, georgia, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"rossville, georgia, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"dayton, tennessee, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"harrison, tennessee, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"lafayette, georgia, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"chickamauga, georgia, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"fort campbell, tennessee, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"chattanooga, tennessee, estados unidos",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"summerville, georgia, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"dunlap, tennessee, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"trenton, georgia, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"fort oglethorpe, georgia, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"jasper, tennessee, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"lookout mountain, georgia, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"rocky face, georgia, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"tunnel hill, georgia, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
chattanooga y alrededores,100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"south pittsburg, tennessee, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"etowah, tennessee, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"apison, tennessee, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"rock spring, georgia, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"cohutta, georgia, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"charleston, tennessee, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"whitwell, tennessee, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"mcdonald, tennessee, united states",100174,"Chattanooga-Cleveland-Dalton, TN-GA"
"anchorage, alaska, united states",11260,"Anchorage, AK"
greater anchorage area,11260,"Anchorage, AK"
"anchorage, alaska, estados unidos",11260,"Anchorage, AK"
"little rock, arkansas, united states",100340,"Little Rock-North Little Rock, AR"
little rock metropolitan area,100340,"Little Rock-North Little Rock, AR"
"conway, arkansas, united states",100340,"Little Rock-North Little Rock, AR"
"north little rock, arkansas, united states",100340,"Little Rock-North Little Rock, AR"
